toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,total_spend_monthly_avg,total_transactions_monthly_avg,churned,churn_prob,churn_prob_knn,churn_prob_rf
231995,AS60223507,2023-11-17,2024-03-01,2,174.0,2.0,0,0.0,0.0,0.16631158091273188
231997,AS60223509,2023-11-17,2024-02-25,5,328.0,4.0,0,0.0,0.0,0.18715686011436047
231998,AS60223510,2023-11-17,2024-03-12,3,255.0,3.0,0,0.0,0.0,0.1545669406299268
231999,AS60223511,2023-11-17,2024-03-04,15,705.0,26.0,0,0.0,0.0,0.11058694595025685
232000,AS60223512,2023-11-17,2024-02-08,31,1042.0,1.0,0,0.0,0.1920261853775783,0.25073562788960335
232002,AS60223514,2023-11-17,2024-02-24,14,799.0,6.0,0,0.0,0.3964075684609111,0.12618362080204573
232003,AS60223515,2023-11-17,2024-03-11,7,527.0,5.0,0,0.0,0.0,0.14635572069929265
232004,AS60223516,2023-11-17,2024-02-28,5,202.0,5.0,0,0.0,0.0,0.11469634336975594
232005,AS60223517,2023-11-17,2024-03-11,6,517.0,6.0,0,0.0,0.0,0.14275607322918407
232007,AS60223519,2023-11-17,2024-03-12,31,2523.0,40.0,0,0.0,0.0,0.12352102829817915
232008,AS60223520,2023-11-17,2024-03-12,7,421.0,6.0,0,0.0,0.0,0.16586086011982876
232010,AS60223522,2023-11-17,2024-03-12,9,667.0,7.0,0,0.0,0.1910697050477256,0.1476349066632594
232011,AS60223523,2023-11-17,2024-03-08,9,513.0,7.0,0,0.0,0.2514370989397314,0.15549529612197058
232014,AS60223526,2023-11-17,2024-03-12,5,330.0,5.0,0,0.0,0.0,0.2526707299039909
232016,AS60223528,2023-11-17,2024-03-11,1,113.0,3.0,0,0.0,0.0,0.14413142575666335
232017,AS60223529,2023-11-17,2024-03-11,13,252.0,2.0,0,0.0,0.0,0.18271612875490473
232018,AS60223530,2023-11-17,2024-03-12,3,196.0,4.0,0,0.0,0.0,0.14188902918548776
232020,AS60223532,2023-11-17,2024-02-22,14,107.0,3.0,0,0.0,0.382630455281486,0.24872469327914765
232021,AS60223533,2023-11-17,2024-02-19,20,1505.0,7.0,0,0.0,0.0,0.16615525374926463
232022,AS60223534,2023-11-17,2024-03-08,12,640.0,6.0,0,0.0,0.0,0.2160200680888314
232023,AS60223535,2023-11-17,2024-02-09,13,722.0,8.0,0,0.0,0.3723684271281445,0.24444527029344815
232024,AS60223536,2023-11-17,2024-02-23,43,2392.0,22.0,0,0.0,0.0,0.19599178486379665
232025,AS60223537,2023-11-20,2024-02-07,29,20.0,2.0,0,0.0,0.7732554633035618,0.3754890692657069
232026,AS60223538,2023-11-20,2024-03-11,4,233.0,4.0,0,0.0,0.0,0.16031701860560688
232027,AS60223539,2023-11-20,2024-01-02,1,61.0,1.0,0,0.0,0.0,0.2238792381879603
232029,AS60223541,2023-11-20,2023-12-06,51,170.0,3.0,1,1.0,1.0,0.9729173965946857
232030,AS60223542,2023-11-20,2024-03-12,1,48.0,1.0,0,0.0,0.0,0.16872775616514155
232031,AS60223543,2023-11-20,2024-03-06,1,71.0,2.0,0,0.0,0.0,0.2300050949497738
232032,AS60223544,2023-11-20,2024-01-05,39,240.0,3.0,0,0.0,0.0,0.29223913436955795
232033,AS60223545,2023-11-20,2024-03-12,14,502.0,2.0,0,0.0,0.0,0.15036760918601008
232034,AS60223546,2023-11-20,2024-01-14,133,250.0,6.0,0,0.0,0.0,0.3199992204070459
232035,AS60223547,2023-11-20,2024-02-05,6,435.0,6.0,0,0.0,0.0,0.2758411037204885
232036,AS60223548,2023-11-20,2023-12-20,51,293.0,4.0,0,1.0,1.0,0.5147382984091631
232038,AS60223550,2023-11-20,2024-03-09,3,254.0,4.0,0,0.0,0.0,0.24435368819359155
232040,AS60223552,2023-11-20,2024-02-14,3,56.0,1.0,0,1.0,0.390479534077857,0.38468605065655276
232041,AS60223553,2023-11-20,2024-02-03,20,1112.0,1.0,0,0.0,0.3683190505472061,0.27752252345356543
232042,AS60223554,2023-11-20,2024-03-12,20,1491.0,22.0,0,0.0,0.0,0.13442349896262432
232043,AS60223555,2023-11-20,2024-01-27,0,8.0,0.0,0,0.0,0.0,0.22900908554924013
232045,AS60223557,2023-11-20,2024-03-04,1,94.0,1.0,0,0.0,0.0,0.15425777283747436
232046,AS60223558,2023-11-20,2024-03-07,5,419.0,6.0,0,0.0,0.0,0.15769707376582298
232047,AS60223559,2023-11-20,2024-03-07,3,250.0,4.0,0,0.0,0.0,0.22487415232122654
232048,AS60223560,2023-11-20,2024-03-10,1,134.0,2.0,0,0.0,0.0,0.1463958801495521
232049,AS60223561,2023-11-20,2024-03-03,3,245.0,3.0,0,0.0,0.0,0.15330773919577662
232050,AS60223562,2023-11-20,2024-01-17,32,53.0,1.0,0,0.0,0.0,0.283773515383858
232051,AS60223563,2023-11-20,2024-03-08,1,40.0,1.0,0,0.0,0.0,0.23653536259695204
232052,AS60223564,2023-11-20,2024-03-12,15,767.0,17.0,0,0.0,0.0,0.1462628537205296
232053,AS60223565,2023-11-20,2024-02-02,3,258.0,4.0,0,0.0,0.0,0.21531782562269
232054,AS60223566,2023-11-20,2024-03-12,5,443.0,14.0,0,0.0,0.0,0.13391732445516508
232056,AS60223568,2023-11-20,2023-12-06,31,1339.0,7.0,1,1.0,1.0,0.9403061877836079
232057,AS60223569,2023-11-20,2024-01-10,3,84.0,2.0,0,0.0,0.5723537713867823,0.3148299749176157
232058,AS60223570,2023-11-20,2024-02-22,38,2158.0,4.0,0,0.0,0.3800369651997574,0.24186802680358774
232059,AS60223571,2023-11-20,2023-11-30,4,7.0,1.0,1,1.0,0.8202218299668181,0.9431098017338375
232060,AS60223572,2023-11-20,2023-12-18,23,924.0,7.0,0,0.0,1.0,0.47193045558131913
232061,AS60223573,2023-11-20,2024-02-09,12,568.0,6.0,0,0.0,0.0,0.23280864459548237
232062,AS60223574,2023-11-20,2024-03-12,37,2125.0,15.0,0,0.0,0.0,0.10961375587993825
232063,AS60223575,2023-11-20,2024-02-15,23,1311.0,1.0,0,0.0,0.3804012348767954,0.2498057242517168
232066,AS60223578,2023-11-21,2024-03-12,5,185.0,4.0,0,0.0,0.0,0.22577782421811918
232067,AS60223579,2023-11-21,2024-03-05,8,639.0,8.0,0,0.0,0.0,0.1474917901453122
232068,AS60223580,2023-11-21,2024-03-12,1,124.0,2.0,0,0.0,0.0,0.15705244291856604
232069,AS60223581,2023-11-21,2024-02-26,8,178.0,3.0,0,0.0,0.0,0.22983565342794923
232070,AS60223582,2023-11-21,2024-03-12,13,1107.0,12.0,0,0.0,0.0,0.14000960965110512
232072,AS60223584,2023-11-21,2023-12-04,47,871.0,10.0,1,1.0,1.0,0.9617256468719523
232073,AS60223585,2023-11-21,2024-03-04,0,71.0,1.0,0,0.0,0.0,0.17149472517940215
232074,AS60223586,2023-11-21,2024-03-04,3,249.0,3.0,0,0.0,0.0,0.15217883629567888
232075,AS60223587,2023-11-21,2024-03-11,1,107.0,1.0,0,0.0,0.0,0.15218371095038236
232076,AS60223588,2023-11-21,2024-03-12,3,129.0,6.0,0,0.0,0.0,0.2455157500224482
232077,AS60223589,2023-11-21,2024-02-26,2,181.0,2.0,0,0.0,0.0,0.22998777020348285
232078,AS60223590,2023-11-21,2024-01-25,47,1165.0,16.0,0,0.0,0.0,0.26825528077856486
232079,AS60223591,2023-11-21,2024-03-12,2,174.0,6.0,0,0.0,0.0,0.2340767538495352
232080,AS60223592,2023-11-21,2024-03-12,29,1781.0,20.0,0,0.0,0.0,0.13873620601401115
232081,AS60223593,2023-11-21,2024-03-11,31,1740.0,49.0,0,0.0,0.0,0.10204049104348081
232082,AS60223594,2023-11-21,2024-02-19,29,1668.0,3.0,0,0.0,0.2009488583511167,0.2536469209137592
232083,AS60223595,2023-11-21,2024-03-11,9,451.0,9.0,0,0.0,0.0,0.1674214050748014
232084,AS60223596,2023-11-21,2024-03-11,3,275.0,4.0,0,0.0,0.0,0.15094005093294535
232085,AS60223597,2023-11-21,2024-03-11,16,37.0,10.0,0,0.0,0.6020068917448524,0.22297034104752375
232086,AS60223598,2023-11-21,2024-03-12,15,34.0,1.0,0,0.0,0.0,0.24553448801576125
232087,AS60223599,2023-11-21,2024-01-11,3,9.0,1.0,0,0.0,0.5516608608535001,0.3369894811719079
232088,AS60223600,2023-11-21,2024-03-01,49,236.0,16.0,0,0.0,0.0,0.16210307689149922
232089,AS60223601,2023-11-21,2024-03-12,7,561.0,10.0,0,0.0,0.0,0.1638183267974146
232093,AS60223605,2023-11-21,2024-02-28,37,885.0,10.0,0,0.0,0.0,0.1563032987095638
232094,AS60223606,2023-11-21,2024-03-12,5,35.0,1.0,0,0.0,0.0,0.24258995033538314
232096,AS60223608,2023-11-21,2024-03-11,10,705.0,9.0,0,0.0,0.0,0.14086718353013597
232098,AS60223610,2023-11-21,2024-03-12,13,215.0,5.0,0,0.0,0.0,0.1385168173070639
232099,AS60223611,2023-11-21,2024-02-20,110,6440.0,3.0,0,0.0,0.1960859019573729,0.14055949979540416
232100,AS60223612,2023-11-21,2024-02-28,85,2027.0,26.0,0,0.0,0.0,0.20738804514479792
232101,AS60223613,2023-11-21,2024-02-08,3,69.0,6.0,0,0.0,0.8059500427940743,0.2523946423327433
232102,AS60223614,2023-11-21,2024-03-08,9,647.0,17.0,0,0.0,0.0,0.14180272434979227
232104,AS60223616,2023-11-21,2024-03-08,49,1757.0,31.0,0,0.0,0.0,0.19889544893386304
232105,AS60223617,2023-11-21,2024-02-16,40,2246.0,4.0,0,0.0,0.6028127736962228,0.2530593568905853
232106,AS60223618,2023-11-22,2024-03-11,1,44.0,2.0,0,0.0,0.0,0.16784236987995702
232107,AS60223619,2023-11-22,2023-12-08,0,13.0,0.0,1,1.0,1.0,0.9584327593840258
232108,AS60223620,2023-11-22,2024-03-12,70,1229.0,21.0,0,0.0,0.0,0.16943305302110998
232109,AS60223621,2023-11-22,2024-01-17,32,47.0,1.0,0,0.0,0.0,0.25154347122443443
232110,AS60223622,2023-11-22,2023-12-30,25,646.0,6.0,0,1.0,1.0,0.5034163441463423
232111,AS60223623,2023-11-22,2024-02-29,2,183.0,2.0,0,0.0,0.0,0.1586666004305811
232112,AS60223624,2023-11-22,2023-11-26,2,20.0,1.0,1,1.0,1.0,0.9597621692403384
232113,AS60223625,2023-11-22,2024-02-02,6,111.0,3.0,0,0.0,0.0,0.2760763269428946
232115,AS60223627,2023-11-22,2024-03-12,10,698.0,8.0,0,0.0,0.0,0.13772511830706746
232116,AS60223628,2023-11-22,2024-03-07,5,324.0,6.0,0,0.0,0.0,0.23542521962439678
232117,AS60223629,2023-11-22,2024-03-07,3,227.0,4.0,0,0.0,0.0,0.15668904886303248
232119,AS60223631,2023-11-22,2024-03-09,4,325.0,4.0,0,0.0,0.0,0.23780870998298062
232121,AS60223633,2023-11-22,2023-11-29,71,2984.0,4.0,1,1.0,1.0,0.9247597565259399
232122,AS60223634,2023-11-22,2024-03-04,1,16.0,1.0,0,0.0,0.1866981573296504,0.2888440644598702
232124,AS60223636,2023-11-22,2024-03-11,5,412.0,7.0,0,0.0,0.0,0.14181800852197216
232125,AS60223637,2023-11-22,2023-12-23,28,1562.0,8.0,0,1.0,1.0,0.4667821579521592
232126,AS60223638,2023-11-22,2024-03-12,7,545.0,8.0,0,0.0,0.0,0.14273267272518608
232128,AS60223640,2023-11-22,2024-02-14,1,55.0,1.0,0,0.0,0.0,0.16801485639486888
232129,AS60223641,2023-11-22,2024-03-12,9,611.0,9.0,0,0.0,0.0,0.14252472006965058
232130,AS60223642,2023-11-22,2024-03-11,7,437.0,11.0,0,0.0,0.0,0.13949784479634722
232131,AS60223643,2023-11-22,2024-02-09,3,61.0,1.0,0,0.0,0.0,0.25013092591369945
232132,AS60223644,2023-11-22,2024-03-11,7,419.0,6.0,0,0.0,0.0,0.14828168463546354
232133,AS60223645,2023-11-22,2024-01-14,33,90.0,3.0,0,0.0,0.0,0.2788337918651553
232134,AS60223646,2023-11-22,2024-03-07,3,111.0,3.0,0,0.0,0.0,0.160136091299796
232135,AS60223647,2023-11-22,2024-03-12,26,520.0,8.0,0,0.0,0.0,0.14553810652199653
232136,AS60223648,2023-11-22,2024-02-27,5,288.0,4.0,0,0.0,0.0,0.18300436006607493
232137,AS60223649,2023-11-22,2024-01-25,38,476.0,6.0,0,0.0,0.0,0.22986372677971384
232138,AS60223650,2023-11-22,2024-03-08,11,498.0,6.0,0,0.0,0.0,0.1506994231786342
232139,AS60223651,2023-11-22,2024-03-11,6,417.0,11.0,0,0.0,0.0,0.1600454574409009
232140,AS60223652,2023-11-22,2024-03-04,9,262.0,4.0,0,0.0,0.0,0.23949749698642767
232141,AS60223653,2023-11-22,2024-03-07,4,198.0,5.0,0,0.0,0.0,0.16704036087873328
232142,AS60223654,2023-11-22,2024-03-11,2,179.0,2.0,0,0.0,0.0,0.1553692431863033
232145,AS60223657,2023-11-22,2024-01-17,0,13.0,0.0,0,0.0,0.0,0.22648302368713422
232146,AS60223658,2023-11-22,2024-02-14,3,112.0,2.0,0,0.0,0.0,0.2498744023464121
232147,AS60223659,2023-11-22,2024-02-16,4,108.0,2.0,0,0.0,0.3767443013642353,0.2598328816333206
232148,AS60223660,2023-11-23,2024-01-22,2,198.0,4.0,0,0.0,0.0,0.22739517586831604
232150,AS60223662,2023-11-23,2024-03-08,15,806.0,10.0,0,0.0,0.0,0.13865454737004376
232151,AS60223663,2023-11-23,2024-03-07,2,0.0,0.0,0,1.0,0.8086754124224735,0.3911328807118048
232154,AS60223666,2023-11-23,2023-12-21,148,500.0,6.0,0,1.0,1.0,0.4950308238963239
232155,AS60223667,2023-11-23,2023-12-20,48,20.0,0.0,0,1.0,1.0,0.5183611843328093
232157,AS60223669,2023-11-23,2024-03-08,4,77.0,5.0,0,0.0,0.0,0.16596087691589606
232158,AS60223670,2023-11-23,2024-03-12,17,1306.0,20.0,0,0.0,0.0,0.13251090273448546
232159,AS60223671,2023-11-23,2024-03-12,2,127.0,2.0,0,0.0,0.0,0.14798136291416147
232160,AS60223672,2023-11-23,2024-01-20,97,5425.0,14.0,0,0.0,0.0,0.28347205758802535
232162,AS60223674,2023-11-23,2024-03-11,3,74.0,2.0,0,0.0,0.0,0.14929822422202782
232163,AS60223675,2023-11-23,2024-03-12,30,2219.0,30.0,0,0.0,0.0,0.11931385510260605
232164,AS60223676,2023-11-23,2024-02-27,17,1256.0,13.0,0,0.0,0.0,0.1516051830016727
232165,AS60223677,2023-11-23,2024-03-11,8,646.0,8.0,0,0.0,0.0,0.226755117284643
232166,AS60223678,2023-11-23,2024-01-30,104,697.0,8.0,0,0.0,0.0,0.295600556497387
232167,AS60223679,2023-11-23,2024-03-12,7,591.0,7.0,0,0.0,0.0,0.1464033878427142
232168,AS60223680,2023-11-23,2024-03-10,1,117.0,2.0,0,0.0,0.0,0.22776195511034775
232169,AS60223681,2023-11-23,2024-03-11,3,196.0,7.0,0,0.0,0.0,0.12699105751743062
232170,AS60223682,2023-11-23,2023-12-13,55,606.0,8.0,1,1.0,1.0,0.9658951581812009
232171,AS60223683,2023-11-23,2023-12-18,56,317.0,4.0,0,1.0,1.0,0.4980943562104064
232172,AS60223684,2023-11-23,2024-03-12,2,153.0,2.0,0,0.0,0.0,0.1528390481585166
232174,AS60223686,2023-11-23,2024-03-12,6,462.0,5.0,0,0.0,0.0,0.15483945790714435
232178,AS60223688,2023-11-23,2024-03-11,21,1222.0,10.0,0,0.0,0.1820505138254251,0.09668139532021329
232180,AS60223690,2023-11-23,2024-02-28,16,892.0,10.0,0,0.0,0.0,0.13108742383094785
232181,AS60223691,2023-11-23,2024-02-27,19,1236.0,13.0,0,0.0,0.0,0.14333475749013586
232182,AS60223692,2023-11-23,2024-03-07,36,1739.0,0.0,0,0.0,0.0,0.23154309593582278
232183,AS60223693,2023-11-23,2024-02-22,23,1051.0,7.0,0,0.0,0.1858628082466913,0.23606998894602438
232184,AS60223694,2023-11-23,2024-01-26,4,3.0,0.0,0,0.0,0.0,0.37157403512733245
232185,AS60223695,2023-11-24,2024-03-11,0,95.0,2.0,0,0.0,0.0,0.2312722550306244
232186,AS60223696,2023-11-24,2024-03-12,19,1413.0,40.0,0,0.0,0.0,0.1422817783417742
232187,AS60223697,2023-11-24,2024-03-06,1,101.0,1.0,0,0.0,0.0,0.16299558814268644
232188,AS60223698,2023-11-24,2024-03-11,10,633.0,7.0,0,0.0,0.0,0.14202980620139766
232190,AS60223700,2023-11-24,2024-02-04,1,67.0,1.0,0,0.0,0.0,0.21353663214529356
232192,AS60223702,2023-11-24,2024-03-11,3,231.0,3.0,0,0.0,0.0,0.13931606971315674
232193,AS60223703,2023-11-24,2024-02-15,12,531.0,4.0,0,0.0,0.2012819408182854,0.23499714212441608
232194,AS60223704,2023-11-24,2024-01-11,23,990.0,5.0,0,0.0,0.1901962829180705,0.157715016025607
232196,AS60223706,2023-11-24,2024-01-10,1,63.0,1.0,0,0.0,0.0,0.26287029632800485
232197,AS60223707,2023-11-24,2024-03-03,29,1343.0,15.0,0,0.0,0.0,0.16895122344554894
232198,AS60223708,2023-11-24,2024-03-08,3,31.0,0.0,0,0.0,0.0,0.16850436871314373
232199,AS60223709,2023-11-24,2023-12-11,0,25.0,2.0,1,1.0,1.0,0.9600381894605033
232202,AS60223712,2023-11-24,2024-02-07,39,491.0,11.0,0,0.0,0.0,0.2734933187294038
232203,AS60223713,2023-11-24,2023-12-09,0,37.0,1.0,1,1.0,1.0,0.9643749500638706
232204,AS60223714,2023-11-24,2024-03-07,4,317.0,8.0,0,0.0,0.0,0.24482628772677634
232205,AS60223715,2023-11-24,2024-02-15,100,1830.0,12.0,0,0.0,0.0,0.18626848428016712
232206,AS60223716,2023-11-24,2023-12-09,6,477.0,5.0,1,1.0,1.0,0.955381649277531
232207,AS60223717,2023-11-24,2024-03-12,11,800.0,14.0,0,0.0,0.0,0.2169103682937382
232208,AS60223718,2023-11-24,2024-03-09,29,388.0,4.0,0,0.0,0.0,0.1792845457445125
232209,AS60223719,2023-11-24,2024-03-12,3,197.0,3.0,0,0.0,0.0,0.1367746521472729
232211,AS60223721,2023-11-24,2024-03-09,5,218.0,4.0,0,0.0,0.1815255035908952,0.17274261972580993
232212,AS60223722,2023-11-24,2023-12-11,35,1500.0,2.0,1,1.0,1.0,0.9253918370018505
232213,AS60223723,2023-11-24,2024-03-08,14,923.0,11.0,0,0.0,0.0,0.24014105855642767
232216,AS60223726,2023-11-24,2024-03-12,7,324.0,5.0,0,0.0,0.0,0.24648128388213938
232217,AS60223727,2023-11-24,2024-02-27,23,1123.0,16.0,0,0.0,0.0,0.13041012839433755
232218,AS60223728,2023-11-24,2024-01-24,11,351.0,8.0,0,0.0,0.0,0.17505969767560292
232219,AS60223729,2023-11-24,2024-01-30,34,1908.0,1.0,0,0.0,0.1916278469875449,0.29510435874620766
232225,AS60223735,2023-11-27,2024-03-12,5,466.0,7.0,0,0.0,0.0,0.24508477656627145
232226,AS60223736,2023-11-27,2024-03-08,2,142.0,2.0,0,0.0,0.0,0.16649100353032967
232227,AS60223737,2023-11-27,2024-03-12,17,1348.0,29.0,0,0.0,0.0,0.1340874111884778
232228,AS60223738,2023-11-27,2024-03-12,42,2168.0,24.0,0,0.0,0.0,0.14850906641683317
232230,AS60223740,2023-11-27,2024-03-11,3,517.0,13.0,0,0.0,0.0,0.23124525445702196
232231,AS60223741,2023-11-27,2024-03-11,0,48.0,1.0,0,0.0,0.0,0.1627143308639591
232232,AS60223742,2023-11-27,2024-03-06,33,376.0,4.0,0,0.0,0.0,0.2502063701976947
232235,AS60223745,2023-11-27,2024-03-05,2,128.0,4.0,0,0.0,0.0,0.20843882819168108
232236,AS60223746,2023-11-27,2024-03-08,8,523.0,12.0,0,0.0,0.0,0.16135855712103692
232238,AS60223748,2023-11-27,2024-03-12,20,1432.0,28.0,0,0.0,0.0,0.15318261372525876
232239,AS60223749,2023-11-27,2023-12-16,2,167.0,4.0,1,1.0,1.0,0.9235410435780942
232240,AS60223750,2023-11-27,2024-03-11,3,298.0,4.0,0,0.0,0.0,0.16697278881041883
232241,AS60223751,2023-11-27,2024-03-10,3,79.0,2.0,0,0.0,0.2039949519047938,0.16452821361962733
232242,AS60223752,2023-11-27,2024-03-12,2,199.0,4.0,0,0.0,0.0,0.16021256585861182
232243,AS60223753,2023-11-27,2024-01-31,65,133.0,3.0,0,0.0,0.0,0.24767006250529688
232245,AS60223755,2023-11-27,2024-03-04,2,159.0,3.0,0,0.0,0.0,0.1638155281859229
232246,AS60223756,2023-11-27,2024-01-10,0,35.0,0.0,0,0.0,0.0,0.2448376735924874
232247,AS60223757,2023-11-27,2024-03-12,25,1947.0,42.0,0,0.0,0.0,0.15045150561036857
232248,AS60223758,2023-11-27,2024-03-12,10,283.0,4.0,0,0.0,0.0,0.23536361171132686
232251,AS60223761,2023-11-27,2024-03-11,4,271.0,4.0,0,0.0,0.0,0.1617785903057341
232252,AS60223762,2023-11-27,2024-01-24,37,402.0,13.0,0,0.0,0.0,0.23484886985088183
232253,AS60223763,2023-11-27,2024-03-12,11,757.0,11.0,0,0.0,0.0,0.14789891041063255
232254,AS60223764,2023-11-27,2024-02-28,3,18.0,0.0,0,0.0,0.0,0.1810568187379426
232255,AS60223765,2023-11-27,2023-12-19,53,111.0,4.0,0,1.0,0.8010372008360362,0.4786364877323868
232256,AS60223766,2023-11-27,2024-02-27,103,5976.0,4.0,0,0.0,0.381366353624422,0.2509630751250102
232259,AS60223769,2023-11-28,2024-03-11,12,813.0,13.0,0,0.0,0.0,0.14664686542891645
232260,AS60223770,2023-11-28,2024-03-10,4,265.0,4.0,0,0.0,0.0,0.17046049471024252
232261,AS60223771,2023-11-28,2024-02-15,1,111.0,2.0,0,0.0,0.0,0.23906735054733702
232262,AS60223772,2023-11-28,2024-03-07,2,125.0,3.0,0,0.0,0.0,0.23134501760729997
232263,AS60223773,2023-11-28,2024-03-11,0,96.0,2.0,0,0.0,0.0,0.22868441294619796
232264,AS60223774,2023-11-28,2024-02-20,1,68.0,2.0,0,0.0,0.0,0.24894249517951858
232265,AS60223775,2023-11-28,2024-03-08,10,30.0,4.0,0,0.0,0.2110006482346184,0.25722854967008457
232266,AS60223776,2023-11-28,2024-03-12,4,230.0,6.0,0,0.0,0.0,0.16788739690146
232268,AS60223778,2023-11-28,2024-01-04,3,126.0,2.0,0,0.0,0.0,0.2843752410902518
232269,AS60223779,2023-11-28,2024-03-08,2,155.0,3.0,0,0.0,0.0,0.230359791642102
232270,AS60223780,2023-11-28,2023-12-08,2,174.0,5.0,1,1.0,0.5979727383429917,0.956464268567562
232271,AS60223781,2023-11-28,2024-02-28,2,144.0,2.0,0,0.0,0.0,0.24358825597748007
232272,AS60223782,2023-11-28,2023-12-25,1,103.0,4.0,0,1.0,1.0,0.5027381491946099
232273,AS60223783,2023-11-28,2024-03-12,171,6935.0,98.0,0,0.0,0.0,0.14231435841778917
232274,AS60223784,2023-11-28,2024-01-16,4,101.0,3.0,0,0.0,0.0,0.23897517423908926
232275,AS60223785,2023-11-28,2023-12-09,1,68.0,1.0,1,1.0,1.0,0.9685769483529918
232276,AS60223786,2023-11-28,2023-12-02,15,25.0,2.0,1,0.0,0.7954753059690974,0.8228313211227782
232277,AS60223787,2023-11-28,2024-03-12,0,108.0,2.0,0,0.0,0.0,0.22352979311098486
232281,AS60223791,2023-11-28,2024-03-13,62,739.0,19.0,0,0.0,0.0,0.1407237958836658
232282,AS60223792,2023-11-28,2024-01-17,1,87.0,1.0,0,0.0,0.0,0.23597581553549096
232286,AS60223796,2023-11-28,2024-03-08,7,203.0,4.0,0,0.0,0.1831681395432204,0.2184143169306967
232287,AS60223797,2023-11-28,2024-03-06,49,2810.0,3.0,0,0.0,0.0,0.24432549902458114
232288,AS60223798,2023-11-28,2024-02-26,38,2106.0,13.0,0,0.0,0.6088314915405145,0.22678647640494948
232289,AS60223799,2023-11-28,2024-02-25,30,1617.0,16.0,0,0.0,0.0,0.2752168999151142
232290,AS60223800,2023-11-28,2024-02-26,7,348.0,3.0,0,0.0,0.1827235561690987,0.2953427706779021
232291,AS60223801,2023-11-28,2024-03-12,60,4844.0,74.0,0,0.0,0.0,0.14139046742462147
232292,AS60223802,2023-11-28,2024-03-11,13,769.0,10.0,0,0.0,0.0,0.11947808843308842
232297,AS60223807,2023-11-28,2024-03-06,1,70.0,1.0,0,0.0,0.0,0.21360239230153139
232298,AS60223808,2023-11-28,2024-03-08,0,33.0,1.0,0,0.0,0.0,0.16726374300824226
232299,AS60223809,2023-11-28,2024-03-11,7,332.0,4.0,0,0.0,0.0,0.1571707972438665
232300,AS60223810,2023-11-28,2024-03-12,2,231.0,6.0,0,0.0,0.0,0.13786429162823327
232301,AS60223811,2023-11-28,2024-02-24,24,54.0,2.0,0,0.0,0.0,0.24955121714866982
232302,AS60223812,2023-11-28,2023-12-11,1,188.0,2.0,1,1.0,1.0,0.9531003092015128
232303,AS60223813,2023-11-28,2023-12-07,5,439.0,8.0,1,1.0,0.7951337032736593,0.9420319468002886
232304,AS60223814,2023-11-28,2024-03-11,6,465.0,6.0,0,0.0,0.0,0.15640853318656664
232305,AS60223815,2023-11-28,2024-03-10,11,293.0,13.0,0,0.0,0.0,0.24043739486611884
232314,AS60223824,2023-11-29,2023-12-11,98,190.0,3.0,1,1.0,1.0,0.9701084212601555
232315,AS60223825,2023-11-29,2024-03-12,4,194.0,4.0,0,0.0,0.0,0.16037994228243202
232316,AS60223826,2023-11-29,2024-03-11,1,82.0,1.0,0,0.0,0.0,0.21624161898006966
232317,AS60223827,2023-11-29,2024-03-12,4,251.0,6.0,0,0.0,0.0,0.16701179716426434
232319,AS60223829,2023-11-29,2024-02-07,1,66.0,1.0,0,0.0,0.0,0.21516006628611778
232320,AS60223830,2023-11-29,2024-03-12,10,591.0,9.0,0,0.0,0.0,0.14046388794921422
232321,AS60223831,2023-11-29,2024-03-11,12,832.0,10.0,0,0.0,0.0,0.14513294424744233
232322,AS60223832,2023-11-29,2024-03-02,2,167.0,4.0,0,0.0,0.0,0.17197829562091768
232323,AS60223833,2023-11-29,2024-03-12,3,276.0,8.0,0,0.0,0.0,0.14638741373310302
232324,AS60223834,2023-11-29,2024-03-12,11,920.0,14.0,0,0.0,0.0,0.1517923549147301
232325,AS60223835,2023-11-29,2024-03-11,6,359.0,8.0,0,0.0,0.0,0.16419062948536214
232326,AS60223836,2023-11-29,2024-03-11,23,1914.0,24.0,0,0.0,0.0,0.13952622332249853
232327,AS60223837,2023-11-29,2024-03-10,5,40.0,4.0,0,0.0,1.0,0.32367029482727816
232328,AS60223838,2023-11-29,2024-03-12,4,149.0,8.0,0,0.0,0.0,0.21765986505112336
232329,AS60223839,2023-11-29,2024-03-12,84,4051.0,42.0,0,0.0,0.0,0.13623871669686605
232330,AS60223840,2023-11-29,2024-03-12,28,2069.0,27.0,0,0.0,0.1927321523948804,0.15513210563916702
232331,AS60223841,2023-11-29,2024-01-15,28,766.0,13.0,0,0.0,0.0,0.16080245456664474
232332,AS60223842,2023-11-29,2024-01-02,33,1486.0,8.0,0,0.0,0.1875406334838117,0.30242469885675644
232333,AS60223843,2023-11-29,2024-02-18,6,247.0,4.0,0,0.0,0.0,0.17668859808965437
232334,AS60223844,2023-11-29,2024-02-16,0,37.0,2.0,0,0.0,0.0,0.24381924263987348
232335,AS60223845,2023-11-29,2024-02-26,32,1605.0,16.0,0,0.0,0.6000863270908098,0.2504992489725375
232337,AS60223847,2023-11-29,2024-02-25,3,103.0,1.0,0,0.0,0.6089704320267929,0.24439175601829902
232338,AS60223848,2023-11-29,2024-03-11,4,169.0,3.0,0,0.0,0.0,0.23718169146071338
